ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12363731,JE228090,05/12/2021 03:02:00 PM,100XX W OHARE ST,1120,DECEPTIVE PRACTICE,FORGERY,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,true,1651,016,41,76,10,1100658,1934241,2021,10/05/2022 04:49:46 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
12369332,JE234724,05/18/2021 08:46:00 PM,067XX S JEFFERY BLVD,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,0331,003,5,43,18,1190703,1860780,2021,02/25/2022 03:47:39 PM,41.772998982,-87.576478539,"(41.772998982, -87.576478539)"
12381471,JE186388,04/01/2021 11:31:00 AM,019XX S TRUMBULL AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1024,010,24,29,18,,,2021,03/05/2022 03:48:49 PM,,,
12630438,JF159528,02/01/2020 09:00:00 AM,020XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0132,001,3,33,11,,,2020,03/02/2022 03:53:21 PM,,,
12630414,JF159767,11/18/2020 12:00:00 AM,008XX W ALDINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1924,019,44,6,11,,,2020,03/02/2022 03:53:21 PM,,,
12376085,JE186265,04/01/2021 01:32:00 PM,009XX N LAVERGNE AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1531,015,37,25,18,,,2021,03/05/2022 03:48:49 PM,,,
12630616,JF159877,09/30/2021 07:00:00 AM,018XX S WABASH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0131,001,3,33,11,,,2021,03/02/2022 03:53:21 PM,,,
12627488,JF155395,02/23/2022 08:35:00 PM,043XX S Wood st,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0924,009,15,61,11,,,2022,03/02/2022 03:53:21 PM,,,
12630957,JF160301,08/16/2021 12:00:00 AM,062XX S WOODLAWN AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0314,003,20,42,10,,,2021,03/02/2022 03:53:21 PM,,,
12630658,JF159966,10/28/2021 12:00:00 AM,015XX E 70TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0332,003,5,43,11,,,2021,03/03/2022 03:49:14 PM,,,
12630673,JF160033,11/09/2021 12:00:00 AM,049XX W CHICAGO AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,1531,015,37,25,11,,,2021,03/03/2022 03:49:14 PM,,,
12358293,JE177356,03/23/2021 01:00:00 PM,040XX W VAN BUREN ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1132,011,28,26,18,,,2021,03/05/2022 03:48:49 PM,,,
12358289,JE177369,03/23/2021 01:14:00 PM,010XX N SPRINGFIELD AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,RESIDENCE - YARD (FRONT / BACK),true,false,1112,011,37,23,18,,,2021,03/05/2022 03:48:49 PM,,,
12423945,JE234181,05/18/2021 01:25:00 PM,036XX W LEXINGTON ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1133,011,24,27,18,,,2021,03/05/2022 03:48:49 PM,,,
12631577,JF161154,10/07/2021 12:00:00 PM,003XX E WACKER DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0114,001,42,32,11,,,2021,03/03/2022 03:51:53 PM,,,
12435000,JE269125,06/17/2021 10:24:00 AM,039XX W FILLMORE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1132,011,24,29,18,,,2021,03/05/2022 03:48:49 PM,,,
12631226,JF160669,01/02/2018 12:00:00 AM,017XX W 84TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0614,006,21,71,11,,,2018,03/03/2022 03:51:53 PM,,,
12631773,JF160537,02/20/2022 10:15:00 AM,025XX N RIDGEWAY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2524,025,31,22,11,,,2022,03/03/2022 03:51:53 PM,,,
12631783,JF160541,03/23/2020 08:00:00 AM,021XX N NORDICA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2512,025,29,25,11,,,2020,03/03/2022 03:51:53 PM,,,
12503078,JE144970,02/18/2021 01:25:00 PM,011XX N SPRINGFIELD AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,ALLEY,true,false,1112,011,37,23,18,,,2021,03/05/2022 03:48:49 PM,,,
12424742,JE235154,05/19/2021 11:50:00 AM,062XX S DR MARTIN LUTHER KING JR DR,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,0313,003,20,42,18,,,2021,03/05/2022 03:48:49 PM,,,
12502054,JE284674,06/30/2021 11:42:00 AM,011XX N HAMLIN AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),ALLEY,true,false,1112,011,27,23,18,,,2021,03/05/2022 03:48:49 PM,,,
12367581,JE177478,03/23/2021 02:22:00 PM,0000X S ALBANY AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1124,011,28,27,18,,,2021,03/05/2022 03:48:49 PM,,,
12498209,JE144775,02/18/2021 06:57:00 PM,065XX S SANGAMON ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,VEHICLE NON-COMMERCIAL,true,false,0723,007,6,68,18,,,2021,03/05/2022 03:48:49 PM,,,
12631776,JF160533,09/16/2020 05:50:00 PM,094XX S HALSTED ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,2223,022,21,73,11,,,2020,03/03/2022 03:51:53 PM,,,
12631769,JF160893,09/02/2017 01:00:00 PM,008XX N LA SALLE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1832,018,2,8,11,,,2017,03/03/2022 03:51:53 PM,,,
12631235,JF160577,11/01/2021 12:00:00 PM,016XX N CAMPBELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1434,014,1,24,11,,,2021,03/03/2022 03:51:53 PM,,,
12631354,JF160865,10/03/2020 12:00:00 AM,056XX S ABERDEEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0712,007,16,68,11,,,2020,03/03/2022 03:51:53 PM,,,
12374064,JE178323,03/24/2021 10:52:00 AM,078XX S INGLESIDE AVE,2018,NARCOTICS,MANUFACTURE / DELIVER - SYNTHETIC DRUGS,SIDEWALK,true,false,0624,006,8,69,18,,,2021,03/05/2022 03:48:49 PM,,,
12503066,JE143793,02/17/2021 11:40:00 AM,011XX N SPRINGFIELD AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),ALLEY,true,false,1112,011,37,23,18,,,2021,03/05/2022 03:48:49 PM,,,
12631770,JF160535,12/01/2021 09:00:00 AM,087XX S COTTAGE GROVE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0632,006,8,44,11,,,2021,03/03/2022 03:51:53 PM,,,
12421877,JE287036,07/02/2021 09:45:00 AM,031XX W ARTHINGTON ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1134,011,24,27,18,,,2021,03/05/2022 03:48:49 PM,,,
12502091,JE284798,06/30/2021 12:42:00 PM,007XX N SPAULDING AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1121,011,27,23,18,,,2021,03/05/2022 03:48:49 PM,,,
12670463,JF207594,04/14/2022 11:05:00 AM,032XX W WARREN BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,true,false,1123,011,28,27,18,1154663,1900160,2022,10/08/2022 04:45:51 PM,41.881857098,-87.707540925,"(41.881857098, -87.707540925)"
12722007,JF269571,01/01/2016 12:00:00 AM,084XX S INGLESIDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0632,006,8,44,11,,,2016,06/07/2022 04:50:56 PM,,,
12455015,JE315982,07/27/2021 12:30:00 PM,034XX W LAKE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),PARK PROPERTY,true,false,1123,011,28,27,18,,,2021,06/11/2022 04:48:05 PM,,,
12455016,JE314645,07/26/2021 10:50:00 AM,011XX N HAMLIN AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1112,011,27,23,18,,,2021,06/07/2022 04:50:56 PM,,,
12632456,JF162083,08/09/2021 12:01:00 AM,001XX W CHICAGO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1832,018,2,8,11,,,2021,03/04/2022 03:49:54 PM,,,
12632525,JF162286,12/02/2021 12:00:00 PM,027XX W 16TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1023,010,24,29,11,,,2021,03/04/2022 03:49:54 PM,,,
12632250,JF161865,12/22/2021 12:00:00 AM,003XX E 21ST ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0132,001,3,33,10,,,2021,03/04/2022 03:49:54 PM,,,
12632433,JF161996,12/13/2021 12:00:00 PM,063XX N FRANCISCO AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2413,024,50,2,10,,,2021,03/04/2022 03:49:54 PM,,,
12632693,JF161571,06/02/2021 12:00:00 PM,006XX W Stratford PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1925,019,44,6,11,,,2021,03/04/2022 03:49:54 PM,,,
12632601,JF162317,08/26/2021 10:00:00 AM,005XX N PESHTIGO CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1834,018,42,8,11,,,2021,03/04/2022 03:49:54 PM,,,
12632666,JF161556,02/23/2022 04:15:00 PM,013XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,false,false,0234,002,4,41,11,,,2022,03/04/2022 03:49:54 PM,,,
12632563,JF162327,03/01/2021 12:00:00 AM,081XX S DAMEN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,false,false,0614,006,17,71,11,,,2021,03/04/2022 03:49:54 PM,,,
12038557,JD218475,03/23/2020 08:00:00 AM,094XX S LOWE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,true,false,2223,022,21,73,11,1173632,1842269,2020,01/13/2022 03:47:06 PM,41.722597651,-87.639603134,"(41.722597651, -87.639603134)"
12721999,JF269496,06/03/2015 09:35:00 AM,006XX E 42ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0214,002,4,38,11,,,2015,06/07/2022 04:50:56 PM,,,
12632575,JF162260,10/20/2020 12:00:00 AM,011XX N LECLAIRE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1531,015,37,25,11,,,2020,03/04/2022 03:49:54 PM,,,
12632446,JF162018,07/01/2020 01:00:00 PM,029XX W 39TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0921,009,12,58,11,,,2020,03/04/2022 03:49:54 PM,,,
12632690,JF161573,08/18/2018 04:00:00 PM,004XX W HURON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1831,018,42,8,11,,,2018,03/04/2022 03:49:54 PM,,,
12721814,JF270065,06/20/2018 12:00:00 AM,009XX W LAWRENCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1914,019,46,3,11,,,2018,06/07/2022 04:50:56 PM,,,
12455035,JE314810,07/26/2021 01:07:00 PM,038XX W THOMAS ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,true,false,1112,011,27,23,18,,,2021,06/07/2022 04:50:56 PM,,,
12721985,JF269377,12/26/2019 06:30:00 PM,027XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1211,012,26,24,11,,,2019,06/07/2022 04:50:56 PM,,,
12723619,JF272012,06/19/2021 12:00:00 AM,098XX S THROOP ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2213,022,21,73,11,,,2021,06/09/2022 04:51:50 PM,,,
12629041,JF157451,02/26/2022 10:10:00 AM,038XX W 26TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1013,010,22,30,11,,,2022,03/05/2022 03:51:24 PM,,,
12723694,JF272169,09/06/2021 12:00:00 AM,001XX N RACINE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,1224,012,27,28,11,,,2021,06/09/2022 04:51:50 PM,,,
12723698,JF272193,08/01/2019 10:00:00 AM,076XX S ESSEX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0421,004,7,43,11,,,2019,06/09/2022 04:51:50 PM,,,
12374073,JE186967,04/02/2021 09:08:00 AM,033XX W FILLMORE ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,GOVERNMENT BUILDING / PROPERTY,true,false,1134,011,24,29,18,,,2021,03/05/2022 03:48:49 PM,,,
12374078,JE185218,03/31/2021 11:58:00 AM,069XX S HOYNE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,true,false,0735,007,17,67,18,,,2021,03/05/2022 03:48:49 PM,,,
12374090,JE185216,03/31/2021 11:55:00 AM,039XX W LAKE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1122,011,28,26,18,,,2021,03/05/2022 03:48:49 PM,,,
12376086,JE186252,04/01/2021 01:44:00 PM,040XX W WASHINGTON BLVD,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,true,false,1115,011,28,26,18,,,2021,03/05/2022 03:48:49 PM,,,
12382375,JE186371,04/01/2021 02:59:00 PM,039XX W FILLMORE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,true,false,1132,011,24,29,18,,,2021,03/05/2022 03:48:49 PM,,,
12396961,JE185219,03/31/2021 11:00:00 AM,043XX W MONROE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ABANDONED BUILDING,true,false,1115,011,28,26,18,,,2021,03/05/2022 03:48:49 PM,,,
12404885,JE213962,04/29/2021 01:08:00 PM,007XX N LAWNDALE AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1112,011,27,23,18,,,2021,03/05/2022 03:48:49 PM,,,
12404889,JE214079,04/29/2021 01:53:00 PM,042XX W WILCOX ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1115,011,28,26,18,,,2021,03/05/2022 03:48:49 PM,,,
12423948,JE235196,05/19/2021 12:01:00 PM,045XX W WASHINGTON BLVD,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,1113,011,28,26,18,,,2021,03/05/2022 03:48:49 PM,,,
12423953,JE236153,05/20/2021 09:47:00 AM,003XX S HOMAN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,1133,011,28,27,18,,,2021,03/05/2022 03:48:49 PM,,,
12423955,JE236189,05/20/2021 10:30:00 AM,008XX N DRAKE AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1121,011,27,23,18,,,2021,03/05/2022 03:48:49 PM,,,
12494851,JE287411,07/02/2021 02:11:00 PM,051XX W IOWA ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1531,015,37,25,18,,,2021,03/05/2022 03:48:49 PM,,,
12502083,JE283437,06/29/2021 10:43:00 AM,039XX W ROOSEVELT RD,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1011,010,24,29,18,,,2021,03/05/2022 03:48:49 PM,,,
12502096,JE283548,06/29/2021 12:00:00 PM,040XX W MONROE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1115,011,28,26,18,,,2021,03/05/2022 03:48:49 PM,,,
12503035,JE144727,02/18/2021 10:57:00 AM,034XX W LAKE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,true,false,1123,011,28,27,18,,,2021,03/05/2022 03:48:49 PM,,,
12503069,JE144717,02/18/2021 10:56:00 AM,047XX W GLADYS AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1131,011,28,25,18,,,2021,03/05/2022 03:48:49 PM,,,
12503076,JE144787,02/18/2021 11:59:00 AM,051XX W FULTON ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),RESIDENCE - GARAGE,true,false,1532,015,28,25,18,,,2021,03/05/2022 03:48:49 PM,,,
12503079,JE143712,02/17/2021 10:52:00 AM,035XX W LAKE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,true,false,1123,011,28,27,18,,,2021,03/05/2022 03:48:49 PM,,,
12517413,JE316968,07/08/2021 09:17:00 AM,036XX W FLOURNOY ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),RESIDENCE - PORCH / HALLWAY,true,false,1133,011,24,27,18,,,2021,03/05/2022 03:48:49 PM,,,
12635671,JF166000,10/22/2021 12:01:00 AM,007XX N LA SALLE DR,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,false,false,1832,018,2,8,11,,,2021,03/08/2022 03:49:42 PM,,,
12635782,JF165894,12/01/2021 12:00:00 AM,093XX S LAFAYETTE AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0634,006,21,49,10,,,2021,03/08/2022 03:49:42 PM,,,
12555105,JE462288,11/01/2021 10:45:00 AM,051XX S UNIVERSITY AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,false,false,0233,002,5,41,11,1184679,1871239,2021,02/17/2022 03:46:55 PM,41.80184271,-87.598232889,"(41.80184271, -87.598232889)"
12633145,JF163022,06/09/2021 12:00:00 AM,038XX W WEST END AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),false,false,1122,011,28,26,11,,,2021,03/05/2022 03:51:24 PM,,,
12629948,JF158778,02/26/2022 03:45:00 PM,008XX N HOYNE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1212,012,2,24,11,,,2022,03/05/2022 03:51:24 PM,,,
12633634,JF163592,02/26/2022 05:32:00 PM,0000X N STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0112,001,42,32,11,,,2022,03/05/2022 03:51:24 PM,,,
12633074,JF162780,04/01/2021 08:00:00 AM,070XX N RIDGE BLVD,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,RESIDENCE,false,false,2411,024,50,2,12,,,2021,03/05/2022 03:51:24 PM,,,
12633647,JF162889,10/10/2019 12:00:00 AM,039XX N GREENVIEW AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1922,019,47,6,11,,,2019,03/05/2022 03:51:24 PM,,,
12628289,JF156847,02/26/2022 01:30:00 AM,004XX N WABASH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,false,false,1834,018,42,8,11,,,2022,03/05/2022 03:51:24 PM,,,
12633200,JF163046,09/07/2020 12:00:00 AM,0000X W 124TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0523,005,9,53,11,,,2020,03/07/2022 03:49:11 PM,,,
12724037,JF271636,06/17/2020 09:00:00 AM,050XX W CONGRESS PKWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1533,015,29,25,11,,,2020,06/09/2022 04:51:50 PM,,,
12629044,JF157741,02/26/2022 07:00:00 PM,019XX W CORTLAND ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,TAVERN / LIQUOR STORE,false,false,1434,014,32,22,11,,,2022,03/05/2022 03:51:24 PM,,,
12633175,JF162746,03/27/2021 06:00:00 AM,070XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0322,003,6,69,11,,,2021,03/05/2022 03:51:24 PM,,,
12633641,JF163187,01/28/2022 10:30:00 AM,033XX N Lincoln ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,1922,019,47,6,11,,,2022,03/05/2022 03:51:24 PM,,,
12633644,JF162667,05/17/2021 09:55:00 AM,016XX S KOMENSKY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1012,010,24,29,11,,,2021,03/05/2022 03:51:24 PM,,,
12633093,JF162934,10/05/2021 12:00:00 PM,046XX S LA CROSSE AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0814,008,22,56,10,,,2021,03/05/2022 03:51:24 PM,,,
12633383,JF163178,03/01/2010 12:00:00 AM,0000X S WALLER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1513,015,29,25,11,,,2010,03/05/2022 03:51:24 PM,,,
12722920,JF270900,06/01/2019 12:05:00 PM,017XX N LUNA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2532,025,37,25,11,,,2019,06/08/2022 04:49:39 PM,,,
12522821,JE325467,08/04/2021 08:40:00 AM,055XX W CHICAGO AVE,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,SIDEWALK,true,false,1524,015,37,25,18,,,2021,06/11/2022 04:48:05 PM,,,
12531261,JE337046,08/14/2021 11:05:00 AM,040XX W WILCOX ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1115,011,28,26,18,,,2021,06/11/2022 04:48:05 PM,,,
12631767,JF160868,02/27/2022 12:05:00 AM,002XX E ERIE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,1834,018,42,8,11,,,2022,03/06/2022 03:51:59 PM,,,
12634230,JF164324,12/16/2021 11:00:00 AM,063XX N MAGNOLIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2433,024,48,77,11,,,2021,03/06/2022 03:51:59 PM,,,
12634567,JF164471,06/27/2021 12:00:00 AM,058XX N ELSTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1622,016,45,11,11,,,2021,03/06/2022 03:51:59 PM,,,
12722903,JF270564,04/02/2022 12:00:00 AM,057XX S WOODLAWN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0235,002,5,41,11,,,2022,06/08/2022 04:49:39 PM,,,
12722926,JF270940,09/03/2018 01:50:00 PM,048XX W CRYSTAL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2533,025,37,25,11,,,2018,06/08/2022 04:49:39 PM,,,
12722910,JF270541,06/07/2015 08:30:00 AM,014XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0132,001,3,33,11,,,2015,06/08/2022 04:49:39 PM,,,
12541538,JE358939,09/02/2021 11:41:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1134,011,24,29,18,,,2021,06/11/2022 04:48:05 PM,,,
12722932,JF270455,05/01/2019 02:55:00 PM,055XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2023,020,48,77,11,,,2019,06/08/2022 04:49:39 PM,,,
12722944,JF270665,09/14/2021 09:00:00 AM,102XX S RACINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2232,022,34,73,11,,,2021,06/08/2022 04:49:39 PM,,,
12722552,JF270879,11/19/2021 03:00:00 PM,001XX N DESPLAINES ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,false,false,0121,001,42,28,11,,,2021,06/08/2022 04:49:39 PM,,,
12635346,JF163839,10/06/2021 08:26:00 AM,069XX S EGGLESTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0732,007,6,68,11,,,2021,03/07/2022 03:51:38 PM,,,
12635055,JF165324,09/01/2021 12:00:00 PM,021XX S FAIRFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1023,010,12,30,11,,,2021,03/07/2022 03:51:38 PM,,,
12634834,JF165020,11/01/2021 12:01:00 AM,052XX W ADAMS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1522,015,29,25,11,,,2021,03/07/2022 03:51:38 PM,,,
12630826,JF159469,02/28/2022 06:38:00 PM,046XX S SAWYER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0821,008,14,58,11,,,2022,03/07/2022 03:51:38 PM,,,
12629938,JF158452,02/28/2022 09:30:00 AM,0000X W HURON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1832,018,42,8,11,,,2022,03/07/2022 03:51:38 PM,,,
